ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response
43972,25,student,single,secondary,no,1957,no,no,24,jun,20.12,4,385,1,failure,yes
43973,43,services,married,secondary,no,774,no,no,24,jun,8.03,1,91,2,success,yes
43974,75,retired,married,secondary,no,468,no,no,24,jun,5.27,1,-1,0,unknown,no
43975,37,self-employed,single,tertiary,no,1188,no,no,24,jun,5.17,1,-1,0,unknown,yes
43977,35,management,married,tertiary,no,1870,yes,no,24,jun,2.23,1,386,1,failure,no
43978,30,technician,single,secondary,no,254,yes,yes,24,jun,2.78,3,416,2,unknown,no
43979,27,management,single,tertiary,no,6791,no,no,24,jun,2.27,5,94,30,failure,no
43980,31,technician,married,tertiary,no,3338,yes,no,24,jun,2.03,2,185,2,success,no
43984,37,admin.,divorced,secondary,no,450,yes,yes,24,jun,0.25,1,-1,0,unknown,no
43985,37,admin.,single,secondary,no,16,no,no,24,jun,0.18,1,-1,0,unknown,no
43986,26,student,single,secondary,no,696,no,no,24,jun,0.37,1,-1,0,unknown,no
43987,46,blue-collar,married,primary,no,67,no,no,24,jun,0.15,1,-1,0,unknown,no
43988,49,management,married,tertiary,no,1167,yes,yes,25,jun,3.55,6,150,8,failure,yes
43989,42,technician,divorced,tertiary,no,2611,yes,no,25,jun,5,1,389,3,failure,yes
43990,27,blue-collar,single,secondary,no,3145,no,no,25,jun,6.23,1,179,2,success,yes
43991,57,unemployed,married,secondary,no,1350,no,no,25,jun,2.18,1,388,1,failure,no
43993,45,technician,married,tertiary,no,1818,yes,yes,25,jun,7.12,1,142,5,success,no
43994,57,technician,married,secondary,no,363,no,no,25,jun,3.25,6,-1,0,unknown,no
43995,33,management,single,tertiary,no,794,no,no,25,jun,0.2,1,-1,0,unknown,no
43996,29,technician,single,secondary,no,825,no,no,25,jun,7.87,2,-1,0,unknown,yes
43997,27,student,single,secondary,no,833,no,no,25,jun,5.98,5,-1,0,unknown,no
43999,30,blue-collar,single,primary,no,185,no,no,26,jun,0.18,1,-1,0,unknown,no
44000,35,management,married,tertiary,no,358,no,no,27,jun,0.3,1,-1,0,unknown,no
44002,72,retired,married,primary,no,0,no,no,28,jun,5.8,6,94,6,failure,no
44003,31,services,single,secondary,no,334,no,no,28,jun,0.9,1,-1,0,unknown,no
44004,47,management,single,tertiary,no,334,yes,no,28,jun,10.23,3,94,9,success,yes
44009,39,technician,single,tertiary,no,393,no,no,28,jun,5.42,1,94,1,success,yes
44010,49,admin.,single,secondary,no,293,no,no,28,jun,7.53,1,-1,0,unknown,yes
44011,26,management,single,tertiary,no,222,no,no,28,jun,4.12,1,63,2,success,yes
44012,37,services,single,secondary,no,23,yes,no,28,jun,3.28,1,182,1,failure,no
44013,68,retired,divorced,primary,no,476,no,no,28,jun,6.05,1,-1,0,unknown,yes
44014,31,student,single,tertiary,no,4951,no,no,28,jun,2.5,3,-1,0,unknown,no
44017,57,other,married,primary,no,1884,no,no,28,jun,2.22,4,-1,0,unknown,no
44019,22,housemaid,single,secondary,no,1796,no,no,28,jun,6.15,3,-1,0,unknown,yes
44020,60,retired,married,secondary,no,11,no,no,29,jun,4.42,1,586,2,failure,yes
44021,31,blue-collar,single,secondary,no,54,yes,no,29,jun,6.68,1,-1,0,unknown,yes
44022,60,retired,married,secondary,no,2060,no,no,29,jun,2.25,4,95,4,failure,no
44023,58,blue-collar,married,primary,no,3109,no,no,29,jun,4.92,1,287,4,success,yes
44024,41,admin.,married,secondary,no,3126,yes,no,29,jun,3.7,1,91,7,failure,yes
44025,47,admin.,married,secondary,no,0,no,yes,29,jun,3.97,1,139,4,failure,no
44026,23,services,single,secondary,no,488,no,no,29,jun,3.42,1,91,3,success,yes
44027,30,student,single,secondary,no,314,no,no,29,jun,3.15,1,204,6,success,no
44028,39,management,married,tertiary,no,2939,no,no,29,jun,6.42,1,165,2,success,no
44029,35,unemployed,married,secondary,no,978,no,no,29,jun,11,2,182,6,success,yes
44030,33,management,single,tertiary,no,718,yes,no,29,jun,4.52,1,84,3,success,yes
44032,33,management,single,tertiary,no,3143,no,no,29,jun,7.02,2,-1,0,unknown,yes
44033,45,technician,married,tertiary,no,2699,yes,no,29,jun,4.4,4,-1,0,unknown,no
44035,32,technician,divorced,tertiary,no,3255,no,no,29,jun,2.78,2,-1,0,unknown,yes
44036,44,blue-collar,single,secondary,no,276,yes,no,29,jun,0.22,1,411,6,failure,no
44037,27,student,single,secondary,no,1423,no,no,29,jun,0.13,1,-1,0,unknown,no
44039,32,student,single,tertiary,no,64,no,no,30,jun,9.97,4,105,5,failure,yes
44040,33,technician,single,secondary,no,555,no,no,30,jun,4.25,2,-1,0,unknown,no
44041,48,admin.,single,secondary,no,1544,yes,no,30,jun,4.38,1,450,2,failure,yes
44043,41,admin.,single,secondary,no,985,yes,no,30,jun,4.57,2,391,11,success,yes
44044,49,housemaid,married,primary,no,360,no,no,30,jun,0.1,1,-1,0,unknown,no
44045,77,retired,married,tertiary,no,1047,no,no,30,jun,1.8,5,-1,0,unknown,no
44046,43,management,single,tertiary,no,0,no,no,30,jun,4.58,2,296,1,failure,yes
44047,32,technician,single,tertiary,no,4071,no,no,30,jun,5.32,2,-1,0,unknown,yes
44049,21,student,single,secondary,no,2488,no,no,30,jun,4.3,6,169,3,success,yes
44051,72,retired,single,tertiary,no,1285,no,no,1,jul,8.23,4,150,9,failure,no
44052,39,blue-collar,married,primary,no,1,yes,no,1,jul,2.75,1,745,2,failure,no
44053,29,services,single,secondary,no,0,no,no,1,jul,0.2,1,514,3,failure,no
44054,52,management,divorced,tertiary,no,3,no,no,1,jul,0.47,1,-1,0,unknown,no
44055,42,technician,married,secondary,no,2152,no,no,1,jul,1.88,2,93,4,failure,no
44057,63,retired,married,secondary,no,2896,no,no,1,jul,5.07,1,119,2,success,yes
44058,19,student,single,secondary,no,526,no,no,1,jul,2.9,1,199,3,failure,no
44059,37,blue-collar,married,secondary,no,195,yes,no,1,jul,0.17,1,-1,0,unknown,no
44060,29,self-employed,single,tertiary,no,805,no,no,1,jul,5.03,2,128,8,success,no
44061,53,services,divorced,secondary,no,36,yes,yes,2,jul,0.42,1,417,1,success,yes
44062,34,self-employed,single,tertiary,no,0,yes,no,2,jul,0.8,1,422,1,success,no
44063,28,student,single,secondary,no,196,no,no,2,jul,7.05,3,-1,0,unknown,yes
44064,35,blue-collar,married,secondary,no,262,no,no,2,jul,1.6,2,109,4,success,no
44065,31,services,single,secondary,no,1027,no,no,2,jul,3.62,3,-1,0,unknown,yes
44066,67,retired,married,tertiary,no,1948,no,no,2,jul,14.07,2,155,5,success,no
44068,32,self-employed,single,tertiary,no,4024,yes,no,2,jul,2.5,1,-1,0,unknown,no
44069,26,blue-collar,single,secondary,no,463,no,yes,2,jul,4.13,2,-1,0,unknown,yes
44070,31,student,single,secondary,no,3511,no,no,2,jul,11.12,1,-1,0,unknown,yes
44071,45,management,married,secondary,no,2897,no,no,2,jul,5.02,2,88,5,failure,no
44072,39,management,divorced,tertiary,no,224,no,no,2,jul,3.23,2,88,1,success,yes
44074,35,self-employed,single,tertiary,no,398,no,no,5,jul,1.68,3,-1,0,unknown,no
44075,29,technician,single,secondary,no,738,no,no,5,jul,0.48,1,-1,0,unknown,no
44076,32,student,single,secondary,no,61,no,yes,5,jul,2.97,3,515,7,failure,no
44077,28,services,single,secondary,no,198,no,no,5,jul,2.13,2,-1,0,unknown,yes
44078,32,blue-collar,single,secondary,no,1029,no,no,5,jul,2.92,4,-1,0,unknown,no
44079,30,technician,single,tertiary,no,0,yes,no,5,jul,2.33,1,424,8,success,yes
44080,65,retired,divorced,secondary,no,744,no,no,5,jul,3.03,1,-1,0,unknown,no
44081,24,admin.,single,tertiary,no,674,yes,no,6,jul,4.45,1,-1,0,unknown,yes
44082,32,management,single,tertiary,no,623,no,no,6,jul,5.58,3,194,2,failure,yes
44084,50,technician,married,tertiary,no,0,no,yes,6,jul,4.28,1,85,7,failure,no
44085,46,management,divorced,tertiary,no,558,no,no,6,jul,5.32,1,-1,0,unknown,yes
44086,30,management,married,tertiary,no,69,yes,no,6,jul,0.7,1,-1,0,unknown,no
44087,60,technician,married,secondary,no,259,no,no,6,jul,6.6,1,386,2,success,yes
44088,33,blue-collar,single,secondary,no,688,no,no,6,jul,3.77,1,-1,0,unknown,no
44089,37,technician,married,secondary,no,432,yes,no,6,jul,6.43,3,776,55,failure,yes
44090,60,management,divorced,primary,no,2694,no,no,6,jul,4.92,1,-1,0,unknown,no
44091,43,technician,married,secondary,no,69,yes,yes,7,jul,2.6,1,260,2,failure,no
44092,48,management,single,tertiary,no,159,no,no,7,jul,3.82,1,251,6,success,yes
44093,52,services,married,secondary,no,657,no,no,7,jul,6.63,2,460,2,failure,yes
44094,29,management,single,tertiary,no,1808,no,no,7,jul,4.55,2,433,1,success,yes
44096,42,management,married,tertiary,no,298,no,no,8,jul,3.57,4,115,6,failure,no
44097,47,management,single,tertiary,no,6651,no,no,8,jul,3.82,1,412,2,failure,yes
44098,70,retired,married,primary,no,2795,no,no,8,jul,8,1,181,2,success,yes
44099,28,management,single,tertiary,yes,1414,yes,no,8,jul,4.9,1,521,1,failure,yes
44100,70,retired,divorced,secondary,no,4572,no,no,8,jul,2.88,11,162,5,failure,no
44102,80,retired,married,secondary,no,668,no,no,8,jul,4.17,1,371,1,success,yes
44103,29,management,single,tertiary,no,502,no,no,8,jul,16.13,1,87,5,failure,yes
44104,29,admin.,single,secondary,no,1992,no,no,8,jul,3.37,1,87,2,failure,no
44105,23,student,single,secondary,no,1809,no,no,8,jul,6.9,2,-1,0,unknown,yes
44106,34,services,single,secondary,no,267,no,no,8,jul,7.48,2,-1,0,unknown,yes
44107,38,management,married,tertiary,no,2656,no,no,8,jul,3.83,2,-1,0,unknown,no
44108,69,retired,married,secondary,no,2473,no,no,8,jul,16.12,3,-1,0,unknown,yes
44110,19,student,single,secondary,no,372,no,no,8,jul,7.4,3,-1,0,unknown,yes
44111,59,management,married,secondary,no,111,no,no,8,jul,5.2,2,381,3,failure,no
44112,27,admin.,single,secondary,no,914,no,no,8,jul,2.18,2,-1,0,unknown,no
44114,38,admin.,married,secondary,no,1767,yes,no,9,jul,8.05,4,239,7,success,yes
44117,43,self-employed,married,tertiary,no,2501,no,no,9,jul,9.7,2,161,4,failure,no
44123,27,technician,single,secondary,no,337,no,no,9,jul,0.38,1,-1,0,unknown,yes
44124,53,admin.,single,secondary,no,654,no,no,10,jul,1.12,1,-1,0,unknown,yes
44125,40,admin.,married,secondary,no,457,no,no,12,jul,0.15,1,-1,0,unknown,no
44126,35,admin.,single,tertiary,no,170,no,no,12,jul,0.2,1,-1,0,unknown,no
44127,74,retired,married,primary,no,5539,no,no,12,jul,6.5,2,159,3,failure,no
44128,27,unemployed,single,tertiary,no,77,no,no,12,jul,5.08,4,77,1,success,no
44130,50,entrepreneur,divorced,tertiary,no,315,no,no,12,jul,1.68,2,185,2,failure,no
44131,27,management,single,secondary,no,843,no,no,12,jul,2.05,2,185,1,success,no
44133,43,admin.,single,secondary,no,386,no,no,12,jul,3.67,3,529,1,failure,yes
44134,25,management,single,tertiary,no,380,no,no,12,jul,2.78,1,-1,0,unknown,no
44136,30,self-employed,single,tertiary,no,251,no,no,12,jul,8.95,1,-1,0,unknown,yes
44137,29,services,single,secondary,no,102,no,no,12,jul,2.57,1,182,5,failure,no
44138,57,retired,married,secondary,no,1044,no,no,12,jul,9.45,1,182,3,success,yes
44139,72,retired,divorced,tertiary,no,402,no,no,12,jul,3.23,3,-1,0,unknown,no
44140,36,management,married,tertiary,no,93,no,no,12,jul,4.37,2,182,7,failure,yes
44141,31,management,single,tertiary,no,2907,yes,no,12,jul,4.13,1,194,3,failure,yes
44142,55,other,married,secondary,no,1157,no,no,12,jul,4.82,1,412,2,failure,no
44144,47,admin.,single,secondary,no,3696,no,no,12,jul,4.17,2,181,4,success,yes
44145,80,retired,married,primary,no,1468,no,no,13,jul,4.27,2,181,3,success,no
44146,65,retired,divorced,secondary,no,828,no,no,13,jul,5.08,1,-1,0,unknown,yes
44147,30,student,single,secondary,no,459,no,no,13,jul,1.63,2,210,22,success,no
44148,25,blue-collar,single,secondary,no,1857,yes,no,13,jul,3.25,2,91,10,success,yes
44149,33,management,single,tertiary,no,1962,no,no,13,jul,6.05,1,181,1,failure,yes
44150,29,self-employed,single,tertiary,no,1579,no,no,13,jul,2.97,1,181,4,success,yes
44151,79,retired,divorced,primary,no,2787,no,no,13,jul,10.28,1,377,1,success,yes
44153,27,technician,single,secondary,no,643,no,no,13,jul,5.28,1,-1,0,unknown,yes
44154,63,retired,married,tertiary,no,4692,yes,no,13,jul,1.47,1,181,2,failure,no
44156,38,self-employed,divorced,tertiary,no,6447,no,no,13,jul,5.27,3,182,1,failure,no
44157,31,unemployed,married,tertiary,no,330,no,no,13,jul,5.15,1,181,3,success,yes
44158,22,student,single,secondary,no,71,no,no,13,jul,5.62,1,181,2,success,yes
44160,40,management,married,tertiary,no,4539,no,no,13,jul,4.27,3,439,1,failure,yes
44161,25,technician,single,tertiary,yes,160,no,yes,13,jul,2.52,1,-1,0,unknown,no
44162,31,technician,married,tertiary,no,2166,no,no,13,jul,9.62,6,182,2,success,yes
44163,26,blue-collar,single,secondary,no,2007,no,no,13,jul,4.53,3,182,2,success,yes
44165,27,admin.,single,tertiary,no,4738,no,no,13,jul,12.53,1,-1,0,unknown,no
44166,46,admin.,divorced,secondary,no,99,no,no,14,jul,0.3,1,-1,0,unknown,no
44167,70,retired,divorced,primary,no,482,no,no,14,jul,6.88,1,181,3,success,yes
44169,23,student,single,secondary,no,1298,no,no,14,jul,10.05,1,-1,0,unknown,yes
44170,41,technician,single,secondary,no,5329,no,no,14,jul,6.62,2,-1,0,unknown,yes
44172,30,technician,single,secondary,no,1112,no,no,14,jul,2.22,3,-1,0,unknown,no
44173,86,retired,married,primary,no,1255,no,no,14,jul,4.12,1,180,3,success,yes
44174,30,blue-collar,single,secondary,no,180,no,no,14,jul,3.38,1,183,2,failure,no
44176,34,technician,single,tertiary,no,2733,no,no,14,jul,10.07,1,-1,0,unknown,yes
44177,49,services,married,secondary,no,725,no,yes,14,jul,1.17,1,-1,0,unknown,no
44178,68,retired,divorced,secondary,no,4189,no,no,14,jul,14.95,2,-1,0,unknown,yes
44179,35,management,married,secondary,no,724,yes,no,14,jul,4.78,2,415,1,failure,yes
44180,30,admin.,married,secondary,no,222,no,no,14,jul,5.72,9,-1,0,unknown,no
44182,56,blue-collar,married,secondary,no,813,yes,yes,14,jul,1.18,1,-1,0,unknown,no
44183,66,retired,married,secondary,no,154,no,no,15,jul,4.47,5,181,2,failure,yes
44184,36,blue-collar,single,tertiary,no,1830,no,no,15,jul,3.08,5,181,6,failure,no
44185,30,management,single,tertiary,no,232,no,no,15,jul,3.65,1,91,1,success,yes
44186,60,retired,divorced,tertiary,no,979,yes,no,15,jul,5.77,1,181,4,success,yes
44187,46,admin.,married,secondary,no,5021,no,no,15,jul,15.95,1,182,1,success,yes
44189,31,technician,single,secondary,no,2544,no,no,15,jul,4.2,1,184,3,success,yes
44190,66,retired,married,primary,no,2173,no,no,15,jul,2.97,1,181,5,failure,no
44191,64,housemaid,married,primary,no,768,no,no,15,jul,4.17,2,182,1,success,no
44192,68,retired,married,secondary,no,2469,yes,no,15,jul,9.2,2,-1,0,unknown,yes
44193,63,blue-collar,married,secondary,no,180,no,no,15,jul,6.5,2,182,5,success,yes
44194,42,unemployed,married,secondary,no,1289,no,no,15,jul,4.17,4,415,2,failure,yes
44195,57,blue-collar,married,primary,no,3498,no,no,15,jul,3.5,2,456,2,success,no
44197,61,retired,married,secondary,no,938,no,no,15,jul,6.53,2,183,3,success,yes
44198,24,technician,single,secondary,no,3843,no,no,15,jul,9.35,2,-1,0,unknown,no
44199,45,technician,single,tertiary,no,1591,no,no,15,jul,6.53,4,-1,0,unknown,no
44200,60,services,single,secondary,no,739,no,no,15,jul,4.35,1,182,1,success,no
44201,35,services,married,secondary,no,2918,no,yes,16,jul,13.58,2,407,3,success,yes
44202,38,admin.,single,secondary,no,4803,no,no,16,jul,2.15,2,182,2,success,no
44203,58,management,married,tertiary,no,1318,no,no,16,jul,3.07,1,179,5,failure,no
44204,43,unemployed,married,tertiary,no,0,no,no,16,jul,12.42,1,281,1,failure,yes
44205,64,retired,married,secondary,no,588,no,no,16,jul,9.57,1,179,3,success,yes
44206,26,admin.,married,secondary,no,2469,no,no,16,jul,2.27,8,-1,0,unknown,no
44207,22,student,single,primary,no,423,no,no,16,jul,5.27,1,179,10,success,yes
44208,49,blue-collar,married,secondary,no,1946,no,no,16,jul,8.1,1,-1,0,unknown,yes
44209,52,technician,married,tertiary,no,2506,no,no,16,jul,6.28,1,228,3,failure,no
44210,46,management,married,secondary,no,766,yes,no,16,jul,0.1,1,-1,0,unknown,no
44211,19,student,single,secondary,no,302,no,no,16,jul,3.42,1,-1,0,unknown,yes
44212,41,management,divorced,tertiary,no,4567,yes,yes,16,jul,1.77,1,-1,0,unknown,no
44213,31,management,divorced,tertiary,no,414,no,yes,16,jul,4.02,1,-1,0,unknown,yes
44214,37,management,married,tertiary,no,0,no,no,16,jul,4.47,2,182,3,success,yes
44215,48,unemployed,married,secondary,no,817,no,no,16,jul,13.43,3,183,5,success,yes
44216,36,management,divorced,tertiary,no,649,no,no,16,jul,3.95,2,91,1,failure,no
44217,30,management,single,tertiary,no,1268,no,no,16,jul,1.22,4,-1,0,unknown,no
44218,42,management,divorced,tertiary,no,5037,no,no,16,jul,1.67,6,84,14,success,no
44220,30,admin.,married,secondary,no,1081,no,no,16,jul,3.7,2,-1,0,unknown,no
44221,51,admin.,married,secondary,no,423,yes,yes,16,jul,1.4,5,183,2,failure,no
44223,32,services,married,primary,no,164,yes,no,17,jul,0.32,1,-1,0,unknown,no
44225,34,technician,married,secondary,no,806,no,no,19,jul,4.22,3,458,1,success,yes
44227,58,blue-collar,divorced,primary,no,1299,no,no,19,jul,2.13,2,234,2,failure,no
44230,36,management,divorced,tertiary,no,1057,no,no,19,jul,3.83,2,164,2,failure,yes
44231,32,entrepreneur,married,tertiary,no,762,no,no,19,jul,3.12,11,-1,0,unknown,yes
44234,73,retired,married,primary,no,1388,no,no,20,jul,2.43,3,190,3,success,no
44235,46,blue-collar,married,secondary,no,6879,no,no,20,jul,4.93,1,281,2,failure,no
44236,57,retired,married,secondary,no,3738,yes,no,20,jul,2.97,2,92,8,failure,yes
44239,29,admin.,single,secondary,no,1277,no,no,20,jul,2.75,2,481,1,success,yes
44240,35,blue-collar,married,secondary,no,-17,yes,no,20,jul,0.12,1,-1,0,unknown,no
44241,31,unemployed,divorced,tertiary,no,756,no,no,20,jul,5.92,2,-1,0,unknown,yes
44242,47,self-employed,married,secondary,no,523,no,no,20,jul,0.12,1,-1,0,unknown,no
44244,29,management,single,tertiary,no,2344,yes,no,20,jul,4.8,1,133,2,failure,no
44245,54,blue-collar,married,secondary,no,1636,no,no,20,jul,16.8,2,-1,0,unknown,yes
44246,27,admin.,single,secondary,no,125,no,no,21,jul,1.73,1,288,8,failure,no
44247,49,management,divorced,tertiary,no,300,no,no,21,jul,5.27,1,-1,0,unknown,yes
44248,24,admin.,single,secondary,no,1055,no,no,21,jul,5.63,1,-1,0,unknown,no
44250,24,student,single,secondary,no,1234,no,no,21,jul,5.23,1,156,2,success,yes
44252,24,admin.,single,secondary,no,1295,no,no,22,jul,5.92,2,92,1,success,yes
44253,43,management,married,tertiary,no,839,no,no,22,jul,15.7,1,-1,0,unknown,yes
44254,34,unemployed,single,tertiary,no,1974,no,no,22,jul,5.92,1,342,3,success,yes
44256,27,admin.,married,tertiary,no,2855,no,no,22,jul,2.3,2,178,4,success,yes
44257,54,management,divorced,tertiary,no,5475,no,no,22,jul,5.35,4,-1,0,unknown,yes
44258,38,management,married,tertiary,no,536,yes,no,22,jul,4.13,1,-1,0,unknown,yes
44259,39,blue-collar,married,primary,no,558,yes,no,22,jul,0.38,1,531,3,failure,no
44263,34,technician,single,secondary,no,1313,no,no,22,jul,7.12,2,94,4,failure,no
44264,42,technician,single,secondary,no,631,no,no,22,jul,2.85,2,413,3,failure,no
44265,36,management,married,tertiary,no,203,no,no,23,jul,10.13,3,179,2,success,yes
44266,33,admin.,single,tertiary,no,146,no,no,23,jul,5.85,3,-1,0,unknown,yes
44267,37,technician,single,tertiary,no,0,yes,no,23,jul,6.1,6,-1,0,unknown,yes
44270,49,admin.,married,secondary,no,197,yes,no,23,jul,2.08,1,101,3,success,no
44271,33,management,single,tertiary,no,307,no,no,23,jul,1.88,6,179,4,failure,no
44273,30,student,single,tertiary,no,3026,no,no,23,jul,4.18,1,535,1,failure,yes
44274,41,technician,single,tertiary,no,431,no,no,23,jul,3.27,1,88,5,failure,yes
44275,29,management,single,tertiary,no,985,yes,no,23,jul,6.6,2,-1,0,unknown,yes
44276,30,services,single,secondary,no,268,no,no,24,jul,1.43,1,-1,0,unknown,no
44277,25,student,married,secondary,no,37,no,no,24,jul,0.18,1,-1,0,unknown,no
44278,28,student,single,secondary,no,2015,no,no,26,jul,1.83,2,182,2,failure,no
44279,82,retired,married,primary,no,243,no,no,26,jul,4.58,1,180,2,success,yes
44280,26,student,single,secondary,no,3090,no,no,26,jul,6.32,1,339,1,failure,no
44281,56,retired,married,secondary,no,393,no,yes,26,jul,3.05,1,221,2,failure,yes
44282,33,technician,divorced,secondary,no,948,no,no,26,jul,0.12,1,-1,0,unknown,no
44283,38,unemployed,married,secondary,no,995,no,no,26,jul,1.4,1,-1,0,unknown,no
44285,27,management,single,tertiary,no,102,no,no,26,jul,0.15,1,-1,0,unknown,no
44286,45,blue-collar,single,secondary,no,0,yes,no,26,jul,12.8,2,91,5,success,no
44287,37,technician,married,secondary,no,1707,yes,no,26,jul,9.1,2,784,3,failure,yes
44290,37,management,married,tertiary,no,387,no,no,26,jul,2.13,2,419,1,failure,no
44291,28,admin.,single,tertiary,no,313,no,yes,26,jul,7.68,2,326,4,failure,no
44292,44,self-employed,divorced,secondary,no,8,no,no,26,jul,7.05,4,-1,0,unknown,yes
44293,32,admin.,single,secondary,no,457,no,no,26,jul,1.82,3,455,2,failure,no
44294,40,technician,married,secondary,no,0,yes,yes,26,jul,1.75,2,172,1,failure,no
44297,69,retired,married,secondary,no,0,no,no,27,jul,11.1,1,90,4,success,yes
44299,33,management,single,tertiary,no,373,no,yes,27,jul,4.45,1,180,4,failure,yes
44300,23,management,single,tertiary,no,1807,no,no,27,jul,10.1,1,-1,0,unknown,yes
44301,35,management,married,tertiary,no,775,no,no,27,jul,0.15,1,-1,0,unknown,no
44304,49,admin.,divorced,secondary,no,1180,no,no,27,jul,2.32,2,181,4,success,no
44305,31,admin.,single,secondary,no,255,no,no,27,jul,2.78,2,181,1,success,no
44306,45,technician,married,secondary,no,2776,yes,no,27,jul,4.78,2,181,1,success,yes
44307,61,retired,married,secondary,no,1058,no,no,27,jul,3.63,2,91,3,success,yes
44308,41,retired,single,primary,no,2579,no,no,27,jul,3.92,1,287,1,failure,no
44309,49,technician,married,secondary,no,308,no,no,27,jul,4.43,5,-1,0,unknown,no
44310,47,admin.,married,secondary,no,1210,no,no,27,jul,8.22,4,-1,0,unknown,no
44312,40,admin.,married,secondary,no,0,no,no,28,jul,8.27,2,182,11,success,yes
44313,55,technician,married,tertiary,no,1320,no,no,28,jul,5.67,1,91,2,success,yes
44314,24,student,single,secondary,no,822,no,no,28,jul,1.77,2,-1,0,unknown,no
44315,39,unemployed,married,primary,no,7005,yes,no,28,jul,7.15,2,184,3,success,yes
44316,82,housemaid,divorced,primary,no,1381,no,no,28,jul,14.07,5,181,4,failure,yes
44317,27,technician,single,secondary,no,204,no,no,28,jul,7.85,2,-1,0,unknown,yes
44318,26,technician,married,secondary,no,267,yes,no,28,jul,13.62,2,-1,0,unknown,yes
44319,31,management,single,tertiary,no,725,yes,no,28,jul,3.52,1,92,2,failure,no
44321,27,student,single,tertiary,no,311,no,no,28,jul,7.7,1,148,4,success,yes
44322,32,admin.,married,secondary,no,389,yes,no,28,jul,2.15,3,233,3,failure,no
44323,53,blue-collar,married,primary,no,306,no,no,28,jul,6.47,3,181,1,success,yes
44325,53,technician,married,tertiary,no,2557,no,no,29,jul,1.58,4,182,7,success,no
44326,29,management,married,tertiary,no,135,no,no,29,jul,3.75,4,-1,0,unknown,no
44327,64,retired,married,secondary,no,1574,no,no,29,jul,5.02,3,-1,0,unknown,yes
44328,33,blue-collar,married,secondary,no,0,yes,no,29,jul,5.52,1,-1,0,unknown,no
44329,57,technician,married,tertiary,no,1181,no,no,29,jul,2.82,2,182,2,success,yes
44330,31,management,single,tertiary,no,1761,yes,no,29,jul,5.53,3,440,3,failure,yes
44332,35,unemployed,single,tertiary,no,154,no,no,29,jul,3.33,4,181,2,failure,yes
44333,57,unemployed,divorced,secondary,no,1088,no,no,29,jul,28.28,1,-1,0,unknown,no
44334,77,retired,married,secondary,no,4112,no,no,29,jul,7.1,1,184,3,success,yes
44336,32,management,married,tertiary,no,6138,no,no,29,jul,8.65,2,90,9,failure,yes
44339,69,retired,single,tertiary,no,2144,no,no,29,jul,6.95,1,184,4,success,yes
44340,69,technician,married,tertiary,no,482,no,no,29,jul,7.97,1,267,1,failure,yes
44341,29,management,single,tertiary,no,0,no,no,29,jul,1.65,6,-1,0,unknown,no
44344,30,admin.,single,tertiary,no,8,no,yes,30,jul,1.27,2,150,1,failure,no
44345,28,admin.,single,secondary,no,261,yes,yes,30,jul,4.48,7,182,9,success,no
44346,34,admin.,married,tertiary,no,0,no,no,30,jul,4.87,1,183,2,success,yes
44347,71,technician,married,secondary,no,3020,no,no,30,jul,5.07,1,270,3,failure,yes
44348,49,retired,married,primary,no,18,no,no,30,jul,0.15,1,-1,0,unknown,no
44349,45,management,single,tertiary,no,4831,no,no,30,jul,14.2,3,182,11,success,yes
44351,39,entrepreneur,married,secondary,no,689,no,no,30,jul,4,3,-1,0,unknown,no
44352,35,technician,single,secondary,no,1227,no,no,30,jul,16.75,5,134,10,success,yes
44353,36,admin.,single,tertiary,no,980,no,no,30,jul,2.6,3,179,4,failure,no
44356,83,housemaid,divorced,primary,no,5944,no,no,30,jul,3.33,3,-1,0,unknown,no
44357,23,management,single,tertiary,no,906,no,no,30,jul,2.67,3,-1,0,unknown,no
44358,31,services,single,tertiary,no,1626,no,no,31,jul,0.25,1,-1,0,unknown,no
44359,34,unemployed,married,tertiary,no,822,no,no,1,aug,0.18,1,-1,0,unknown,no
44360,35,self-employed,married,tertiary,no,980,no,no,2,aug,7.13,2,336,6,failure,no
44361,80,retired,married,secondary,no,173,no,no,2,aug,1.45,3,-1,0,unknown,no
44362,46,other,married,tertiary,no,8564,no,no,2,aug,6.62,2,342,1,failure,no
44365,25,technician,single,secondary,no,31,no,no,2,aug,5,3,-1,0,unknown,no
44366,54,services,married,secondary,no,386,yes,no,2,aug,2.58,2,-1,0,unknown,no
44368,34,management,married,secondary,no,369,no,no,2,aug,14.47,3,342,4,failure,yes
44369,59,technician,single,secondary,no,571,no,yes,2,aug,0.42,1,-1,0,unknown,no
44370,76,housemaid,married,primary,no,1483,no,no,2,aug,1.5,4,-1,0,unknown,no
44371,32,technician,single,tertiary,no,388,no,no,2,aug,1.67,8,95,3,success,no
44375,53,admin.,single,secondary,no,2398,yes,no,2,aug,5.28,1,180,2,failure,yes
44376,63,management,married,tertiary,no,2785,no,no,2,aug,5.68,2,392,3,success,yes
44377,32,unemployed,single,secondary,no,8304,no,no,2,aug,8.1,1,286,2,failure,no
44382,37,management,single,tertiary,no,62,yes,no,2,aug,7.13,2,272,8,success,yes
44383,30,student,single,secondary,no,3096,no,no,2,aug,3.77,3,188,1,failure,no
